id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,rating
e20201335,Male,Loyal Customer,11,Personal Travel,Eco,605,1,4,1,2,2,1,2,2,4,2,5,5,5,2,24,22,neutral or dissatisfied,8
e20201336,Female,Loyal Customer,25,Business travel,Business,2504,4,4,4,4,4,4,4,3,5,3,5,4,3,4,199,175,satisfied,3
e20201337,Female,Loyal Customer,65,Personal Travel,Eco,1055,3,5,3,5,3,4,4,1,1,3,1,3,1,4,0,0,neutral or dissatisfied,1
e20201338,Female,Loyal Customer,39,Business travel,Business,1543,3,3,3,3,4,5,4,4,4,4,4,4,4,4,0,0,satisfied,5
e20201339,Male,disloyal Customer,50,Business travel,Business,1670,2,2,2,3,2,2,2,2,4,3,3,3,5,2,18,3,neutral or dissatisfied,5
e20201340,Female,disloyal Customer,29,Business travel,Business,368,2,3,3,4,2,3,2,2,4,2,5,5,4,2,0,2,neutral or dissatisfied,4
e20201341,Male,disloyal Customer,20,Business travel,Eco,153,3,3,2,3,5,2,1,5,2,1,5,2,1,5,0,0,neutral or dissatisfied,6
e20201342,Male,Loyal Customer,51,Business travel,Business,1651,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0,satisfied,4
e20201343,Female,Loyal Customer,51,Business travel,Eco,425,4,1,1,1,5,3,2,4,4,4,4,2,4,3,0,0,neutral or dissatisfied,4
e20201344,Male,disloyal Customer,26,Business travel,Business,432,1,5,1,1,2,1,2,2,4,4,4,4,4,2,0,31,neutral or dissatisfied,6
e20201345,Female,Loyal Customer,28,Business travel,Business,1814,4,4,4,4,4,4,4,4,3,5,4,5,5,4,0,2,satisfied,9
e20201346,Female,Loyal Customer,23,Personal Travel,Eco,1080,3,1,3,3,2,3,2,2,3,5,4,3,4,2,0,0,neutral or dissatisfied,5
e20201347,Male,disloyal Customer,39,Business travel,Eco,237,1,3,1,3,4,1,4,4,4,2,4,3,4,4,7,50,neutral or dissatisfied,6
e20201348,Male,Loyal Customer,62,Personal Travel,Eco,950,0,0,0,4,5,0,5,5,1,3,2,2,4,5,0,0,satisfied,7
e20201349,Female,Loyal Customer,59,Business travel,Eco,145,4,2,2,2,1,1,3,4,4,4,4,5,4,4,1,9,satisfied,5
e20201350,Male,Loyal Customer,48,Business travel,Business,1739,3,3,3,3,4,4,1,4,4,4,4,4,4,5,5,5,satisfied,3
e20201351,Female,Loyal Customer,31,Business travel,Eco,2311,2,3,3,3,2,2,2,2,1,3,3,3,4,2,24,4,neutral or dissatisfied,1
e20201352,Female,disloyal Customer,36,Business travel,Eco,391,2,1,2,4,1,2,1,1,1,3,4,1,3,1,70,62,neutral or dissatisfied,9
e20201353,Female,Loyal Customer,52,Business travel,Eco,453,1,0,0,4,5,4,3,2,2,1,2,1,2,2,0,0,neutral or dissatisfied,2
e20201354,Male,Loyal Customer,61,Personal Travel,Business,646,2,2,1,4,1,4,3,2,2,1,4,4,2,2,40,21,neutral or dissatisfied,1
e20201355,Male,Loyal Customer,9,Personal Travel,Eco,1050,4,2,3,3,5,3,5,5,4,4,3,1,3,5,1,0,satisfied,7
e20201356,Female,disloyal Customer,21,Business travel,Business,407,5,0,5,2,5,5,5,5,5,3,4,5,5,5,39,38,satisfied,3
e20201357,Male,Loyal Customer,28,Business travel,Business,2597,1,1,1,1,5,5,5,5,4,5,4,3,5,5,6,1,satisfied,6
e20201358,Male,Loyal Customer,46,Personal Travel,Eco Plus,391,2,3,1,2,4,1,4,4,4,5,2,3,3,4,0,0,neutral or dissatisfied,6
e20201359,Female,Loyal Customer,51,Business travel,Business,2133,2,5,5,5,2,4,4,2,2,2,2,1,2,2,114,104,neutral or dissatisfied,3
e20201360,Female,disloyal Customer,26,Business travel,Eco,1068,2,2,2,3,3,2,3,3,1,1,3,1,4,3,0,0,neutral or dissatisfied,9
e20201361,Male,disloyal Customer,25,Business travel,Business,678,3,4,3,3,1,3,1,1,3,4,5,4,5,1,2,0,neutral or dissatisfied,2
e20201362,Female,disloyal Customer,36,Business travel,Eco,326,2,0,2,4,3,2,3,3,4,4,4,4,5,3,0,0,neutral or dissatisfied,4
e20201363,Male,Loyal Customer,70,Personal Travel,Eco Plus,534,2,4,2,2,4,2,4,4,5,3,4,4,4,4,19,18,neutral or dissatisfied,5
e20201364,Female,disloyal Customer,26,Business travel,Business,337,2,0,2,4,4,2,4,4,5,2,4,5,5,4,0,0,neutral or dissatisfied,1
e20201365,Male,disloyal Customer,37,Business travel,Business,214,5,5,5,4,5,5,5,5,4,5,4,4,5,5,0,0,satisfied,1
e20201366,Male,Loyal Customer,68,Personal Travel,Eco,874,2,3,2,4,4,2,4,4,4,2,3,3,3,4,0,2,neutral or dissatisfied,7
e20201367,Female,Loyal Customer,47,Business travel,Eco,209,1,1,1,1,2,3,2,1,1,1,1,3,1,3,62,60,neutral or dissatisfied,8
e20201368,Male,Loyal Customer,59,Personal Travel,Eco,304,3,4,3,1,2,3,2,2,3,2,5,3,4,2,0,0,neutral or dissatisfied,3
e20201369,Male,Loyal Customer,27,Business travel,Business,2837,2,2,3,2,5,4,5,5,2,1,1,1,5,5,0,0,satisfied,2
e20201370,Female,Loyal Customer,35,Business travel,Business,449,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,0,satisfied,9
e20201371,Male,Loyal Customer,36,Business travel,Business,188,3,5,5,5,2,3,2,2,1,4,3,2,2,2,135,133,neutral or dissatisfied,5
e20201372,Female,Loyal Customer,47,Business travel,Eco Plus,728,3,1,1,1,2,3,3,3,3,3,3,4,3,2,0,17,neutral or dissatisfied,1
e20201373,Female,Loyal Customer,40,Business travel,Business,537,2,2,2,2,1,2,4,4,4,4,4,2,4,1,0,0,satisfied,2
e20201374,Male,Loyal Customer,47,Business travel,Business,102,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,1,satisfied,2
e20201375,Male,Loyal Customer,56,Business travel,Business,3435,3,3,3,3,4,5,5,5,5,5,4,5,5,3,0,0,satisfied,5
e20201376,Female,Loyal Customer,34,Business travel,Business,1668,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0,satisfied,8
e20201377,Female,Loyal Customer,66,Personal Travel,Eco,883,1,3,1,3,5,5,4,5,5,1,5,2,5,3,44,52,neutral or dissatisfied,5
e20201378,Male,Loyal Customer,41,Personal Travel,Business,1183,4,4,4,3,2,3,5,1,1,4,1,3,1,5,0,8,neutral or dissatisfied,5
e20201379,Male,Loyal Customer,43,Business travel,Business,3576,4,4,4,4,5,5,5,4,4,5,4,5,4,4,0,0,satisfied,5
e20201380,Male,Loyal Customer,42,Personal Travel,Eco,304,2,3,2,3,2,2,2,2,3,5,3,4,3,2,8,7,neutral or dissatisfied,1
e20201381,Female,Loyal Customer,53,Business travel,Business,2704,3,1,1,1,5,2,4,3,3,3,3,2,3,3,4,6,neutral or dissatisfied,8
e20201382,Female,Loyal Customer,21,Business travel,Business,1005,2,1,1,1,2,2,2,2,3,1,4,1,3,2,18,16,neutral or dissatisfied,7
e20201383,Male,disloyal Customer,22,Business travel,Eco,802,0,0,0,3,2,0,2,2,2,4,4,4,5,2,4,46,satisfied,8
e20201384,Female,Loyal Customer,21,Personal Travel,Eco,368,3,3,3,3,3,3,3,3,2,4,1,2,3,3,16,10,neutral or dissatisfied,7
e20201385,Male,Loyal Customer,38,Business travel,Eco,374,2,3,3,3,2,2,2,2,3,4,3,2,3,2,0,0,neutral or dissatisfied,3
e20201386,Female,Loyal Customer,64,Personal Travel,Eco,453,2,5,2,5,5,4,4,2,2,2,2,4,2,4,0,3,neutral or dissatisfied,3
e20201387,Female,disloyal Customer,29,Business travel,Business,867,4,4,4,4,2,4,2,2,3,5,3,3,4,2,0,0,satisfied,8
e20201388,Female,Loyal Customer,38,Business travel,Eco,224,5,5,5,5,5,5,5,5,5,4,5,3,4,5,4,9,satisfied,9
e20201389,Female,Loyal Customer,63,Personal Travel,Eco,634,4,4,4,2,3,5,5,3,3,4,2,3,3,3,0,0,neutral or dissatisfied,1
e20201390,Male,Loyal Customer,40,Business travel,Eco,550,2,1,1,1,2,2,2,2,3,1,4,4,3,2,4,6,neutral or dissatisfied,7
e20201391,Male,Loyal Customer,50,Personal Travel,Eco,409,3,4,3,1,1,3,1,1,4,5,4,4,4,1,48,32,neutral or dissatisfied,9
e20201392,Female,Loyal Customer,59,Business travel,Business,1773,4,4,2,4,2,4,5,5,5,5,5,3,5,5,64,49,satisfied,9
e20201393,Male,Loyal Customer,67,Personal Travel,Eco,680,2,5,2,3,4,2,4,4,4,2,4,4,5,4,0,0,neutral or dissatisfied,8
e20201394,Female,Loyal Customer,46,Business travel,Business,371,1,1,4,1,4,4,4,4,2,4,4,4,5,4,142,134,satisfied,5
e20201395,Female,Loyal Customer,43,Business travel,Eco,919,4,5,5,5,1,1,3,4,4,4,4,1,4,3,0,1,satisfied,3
e20201396,Male,Loyal Customer,15,Business travel,Business,853,2,4,4,4,2,2,2,2,4,1,3,1,4,2,46,43,neutral or dissatisfied,9
e20201397,Female,Loyal Customer,37,Personal Travel,Eco,187,2,4,2,5,4,2,4,4,4,3,4,3,4,4,2,0,neutral or dissatisfied,2
e20201398,Female,Loyal Customer,44,Business travel,Business,1416,1,1,1,1,5,1,3,4,4,4,4,5,4,3,0,0,satisfied,2
e20201399,Female,disloyal Customer,24,Business travel,Eco,109,1,4,1,4,1,1,1,1,5,4,5,5,4,1,59,81,neutral or dissatisfied,6
e20201400,Female,Loyal Customer,64,Business travel,Business,209,4,4,4,4,5,3,5,4,4,3,2,5,2,5,147,259,satisfied,2
e20201401,Female,Loyal Customer,47,Personal Travel,Eco Plus,1670,4,4,5,2,3,2,4,2,2,5,2,2,2,5,0,0,neutral or dissatisfied,5
e20201402,Female,Loyal Customer,60,Personal Travel,Eco,1050,1,3,1,4,1,5,1,3,3,1,3,5,3,4,53,77,neutral or dissatisfied,3
e20201403,Male,Loyal Customer,41,Personal Travel,Eco,944,3,5,3,5,1,3,1,1,4,5,3,1,1,1,85,80,neutral or dissatisfied,5
e20201404,Male,Loyal Customer,61,Personal Travel,Eco Plus,989,3,5,3,3,3,3,3,3,4,3,4,5,5,3,16,12,neutral or dissatisfied,9
e20201405,Male,Loyal Customer,30,Personal Travel,Business,2239,3,4,4,2,4,4,4,4,3,3,4,4,5,4,0,0,neutral or dissatisfied,5
e20201406,Male,Loyal Customer,21,Business travel,Eco Plus,762,3,1,1,1,3,4,4,3,2,4,5,2,2,3,0,0,satisfied,4
e20201407,Male,Loyal Customer,59,Personal Travel,Eco,680,1,5,1,2,1,1,1,1,1,2,5,4,1,1,52,79,neutral or dissatisfied,5
e20201408,Female,Loyal Customer,44,Business travel,Business,201,1,1,1,1,4,4,5,5,5,5,4,5,5,5,0,0,satisfied,8
e20201409,Female,Loyal Customer,30,Personal Travel,Eco,522,3,5,3,4,4,3,4,4,5,2,5,3,5,4,0,3,neutral or dissatisfied,4
e20201410,Male,Loyal Customer,35,Business travel,Business,867,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0,0,satisfied,4
e20201411,Male,Loyal Customer,15,Business travel,Business,1235,5,5,1,5,4,4,4,4,5,3,4,4,5,4,0,16,satisfied,4
e20201412,Male,Loyal Customer,68,Personal Travel,Eco,404,1,5,1,3,1,1,4,1,4,2,5,5,4,1,0,0,neutral or dissatisfied,7
e20201413,Female,Loyal Customer,54,Personal Travel,Eco,651,3,5,3,4,2,3,4,5,5,3,5,4,5,5,5,16,neutral or dissatisfied,3
e20201414,Female,Loyal Customer,47,Personal Travel,Eco,173,1,4,1,2,5,4,5,4,4,1,2,5,4,5,0,0,neutral or dissatisfied,8
e20201415,Male,Loyal Customer,31,Personal Travel,Eco,246,4,4,4,3,4,4,4,4,2,5,2,2,5,4,1,6,neutral or dissatisfied,1
